eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197812200004,1978,12,20,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Portadown,54.42071,-6.443767,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,,Seago Hotel,233,Northern Ireland,,,,,,,,,,,,,,,,,Irish National Liberation Army (INLA),,,,,,0,,,0,2,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,3,Minor (likely < $1 million),10000,0,,,,,,,0,,,,,,,,,PGIS,0,0,1,1,
197901100003,1979,1,10,,0,,45,Colombia,3,South America,Valle del Cauca,Cali,3.429344,-76.516037,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Marco Fidel Suarez Air Base,45,Colombia,,,,,,,,,,,,,,,,,M-19 (Movement of April 19),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197902030011,1979,2,3,,0,,213,Uganda,11,Sub-Saharan Africa,Eastern,Jinja,0.534526,33.302908,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,Electyric Power Station,213,Uganda,,,,,,,,,,,,,,,,,Save Uganda Movement,,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,3,Minor (likely < $1 million),20000,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197902150003,1979,2,15,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,0,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,"Gabriel Cristobal Vozmediano (42), Civil Guard",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,1,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,1,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,1,0,1,
197903270007,1979,3,27,,0,,45,Colombia,3,South America,Norte de Santander,Cucuta,7.894195,-72.503885,1,0,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Conservative Party,"Julio Arevalo Ortiz, Deputy",45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,1,,,5,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
197904050008,1979,4,5,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.890961,12.490069,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,,Car,98,Italy,,,,,,,,,,,,,,,,,Fire Group,,,,,,0,,,0,0,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197905110006,1979,5,11,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.890961,12.490069,1,0,,1,1,1,0,,,0,0,0,9,Unknown,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Rome Branch of Christian Democratic Party,Guiseppe Merola/leader,98,Italy,,,,,,,,,,,,,,,,,Red Brigades,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,,,1,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197905170002,1979,5,17,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.890961,12.490069,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,Local branch of Neo Fascist Social Moment,98,Italy,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
197906290006,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Caf�,,Ice cream kiosk on beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,2,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,1,0,1,
197907090004,1979,7,9,,0,,139,Namibia,11,Sub-Saharan Africa,Oshana,Ondangua,-17.905095,15.975806,1,0,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Unk,"Sub-headman, his son, his bodyguard, and another man",139,Namibia,,,,,,,,,,,,,,,,,South-West Africa People's Organization (SWAPO),,,,,,1,,,0,0,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,4,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197910060001,1979,10,6,,0,,45,Colombia,3,South America,Huila,Neiva,2.925561,-75.290777,1,0,,1,1,1,0,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,16,Telecommunication,88,Radio,,Radio Station,45,Colombia,,,,,,,,,,,,,,,,,M-19 (Movement of April 19),,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,,,0,,,0,,,,1,-99,0,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197910060002,1979,10,6,,0,,83,Guatemala,2,Central America & Caribbean,Quetzaltenango,Finca Palmira,14.769543,-91.744676,1,0,,1,1,1,0,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,7,Retail/Grocery/Bakery,,State coffee finca Pueramiento Polmira,83,Guatemala,,,,,,,,,,,,,,,,,Revolutionary Organization of People in Arms (ORPA),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,1,-99,0,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197910110012,1979,10,11,,0,,61,El Salvador,2,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,0,,1,1,1,0,,,1,1,0,5,Hostage Taking (Barricade Incident),,,,,16,Telecommunication,88,Radio,,Radio station,61,El Salvador,,,,,,,,,,,,,,,,,Armed Forces of National Resistance (FARN),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,,,0,,,0,,,,1,-99,0,,,,,0,,,,,,,,,PGIS,0,0,0,0,"197910110009, 197910110010, 197910110011, 197910110012"
197911120003,1979,11,12,,0,,61,El Salvador,2,Central America & Caribbean,Cabanas,Jutiapa,13.888888,-88.901631,1,0,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,ORDEN,"Gonzalez (3 Brothers), Echeverria (2 Brothers)",61,El Salvador,,,,,,,,,,,,,,,,,People's Liberation Forces (FPL),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,5,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
197912050007,1979,12,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,The incident occurred at the intersection of Spencer Road and Duke Street in the Waterside neighborhood of the city.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Unknown,Bussiness Center,603,United Kingdom,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,0,,,0,-99,-99,1,10,Unknown,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,0,0,0,4,0,0,1,4,Unknown,,0,,,,,,,,,,,,,,,,"2015.\"","\"\"\"From the archive: 51 premises blasted by massive IRA van bomb - December 1979","\"\" Derry Journal",December 7,"2017.\"",
198001150004,1980,1,15,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Aughnacloy,54.414416,-6.976641,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,,Cusomes Post,233,Northern Ireland,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,0,1,1,
198003140006,1980,3,14,,0,,139,Namibia,11,Sub-Saharan Africa,Otjozondjupa,Grootfontein,-19.568647,18.107297,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,10,Mining,,Mine Compound,183,South Africa,,,,,,,,,,,,,,,,,South-West Africa People's Organization (SWAPO),,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,3,Handgun,,,,,,,,,1,,,3,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,1,1,1,
198005080001,1980,5,8,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",,Cars of personnel working for foreign embassies,,,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,-9,-9,
198005300011,1980,5,30,,0,,83,Guatemala,2,Central America & Caribbean,San Marcos,Malacatan,14.91157,-92.054893,1,0,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,,,own company,"Rogelio Mazariegos, coffee grower",83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,,,0,,,0,,,,1,1,0,,,,Guatemala,1,0,,,,,,,,PGIS,-9,-9,0,-9,
198006020012,1980,6,2,,0,,61,El Salvador,2,Central America & Caribbean,Morazan,Osicala,13.805691,-88.145787,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,national guard,national guard unit,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Revolutionary Army (ERP) (El Salvador),,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,40,,,100,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198006090010,1980,6,9,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,,1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,26,Prison/Jail,prison,warden,233,Northern Ireland,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,1,1,
198009120028,1980,9,12,,0,,61,El Salvador,2,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,0,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,ADOC footwear distributor,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,8,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,,,,,,,,,,,0,,,0,,,1,3,Minor (likely < $1 million),200000,1,-99,0,,,,,0,,,,,,2,Hostage(s) released by perpetrators,,PGIS,-9,-9,0,-9,
198009150005,1980,9,15,,0,,83,Guatemala,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Nicaraguan Embassy,145,Nicaragua,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,2,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,1,1,
198101160002,1981,1,16,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Warrenpoint,54.102813,-6.259412,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Local,"Unk, Customs officer",216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,1,1,
198101160005,1981,1,16,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.14352,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Syrian Army,Officer,200,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,1,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198101260019,1981,1,26,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.14352,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,Bus (excluding tourists),,bus,200,Syria,,,,,,,,,,,,,,,,,Muslim Brotherhood,,,,,,1,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,3,,,15,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,1,0,1,
198102090013,1981,2,9,,0,,213,Uganda,11,Sub-Saharan Africa,Central,Kampala,0.350848,32.580224,1,0,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Station,213,Uganda,,,,,,,,,,,,,,,,,Uganda Freedom Movement (UFM),,,,,,0,,,0,0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,,,0,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198103070004,1981,3,7,,0,,69,France,8,Western Europe,Herault,Montpellier,43.610769,3.876716,1,0,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,5 banks,69,France,,,,,,,,,,,,,,,,,Corsican National Liberation Front (FLNC),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,6,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,1,0,0,1,"198103070001, 198103070002, 198103070003, 198103070004, 198103070005"
198103090006,1981,3,9,,0,,61,El Salvador,2,Central America & Caribbean,Cuscatlan,Suchitoto,13.933732,-89.025836,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,3,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198104010012,1981,4,1,,0,,61,El Salvador,2,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,0,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,,"Diario Latino, newspaper",61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Liberation Forces (FPL),,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,8,Incendiary,,,,,,,,,,,0,,,0,,,1,,,,1,-99,0,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198104230007,1981,4,23,,0,,45,Colombia,3,South America,Cauca,Santander de Quilichao,3.00879,-76.4859,1,0,,1,1,1,0,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,,Bank,45,Colombia,,,,,,,,,,,,,,,,,M-19 (Movement of April 19),,,,,,0,,,0,5,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,4,,,0,,,1,4,Unknown,,1,-99,0,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198104260008,1981,4,26,,0,,61,El Salvador,2,Central America & Caribbean,Chalatenango,Las Vueltas,14.09396,-88.889278,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198104270022,1981,4,27,,0,,217,United States,1,North America,District of Columbia,Washington,38.908642,-77.015381,1,0,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,"Rug Store (Market Place) 2233 Wisconsin Ave, NW.",94,Iran,,,,,,,,,,,,,,,,,Imperial Iranian Patriotic Organization,,,,,,0,,,0,0,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,0,,,0,,,1,3,Minor (likely < $1 million),1000,0,,,,,,,0,,,,,,,,,PGIS,0,1,1,1,
198105030018,1981,5,3,,0,,61,El Salvador,2,Central America & Caribbean,Morazan,Joateca,13.89271,-88.043983,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",police,post,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Liberation Forces (FPL),,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198105090001,1981,5,9,,0,,603,United Kingdom,8,Western Europe,Scotland,Inverness,57.476694,-4.231453,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,,British Petroleum Company Terminal during Queen Elizabeth's visit marking,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,1,0,1,1,
198105170004,1981,5,17,,0,,45,Colombia,3,South America,Bogota,Bogota,4.667128,-74.106056,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank (Anglo-American Bank),216,Great Britain,,,,,,,,,,,,,,,,,Workers' Self-Defense Movement (MAO),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,0,,,0,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,1,1,1,
198105170009,1981,5,17,,0,,159,Peru,3,South America,Moquegua,ILO,-3.743667,-73.251874,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,"offices, Telecommunications Corp (govt)",159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198106110003,1981,6,11,,0,,61,El Salvador,2,Central America & Caribbean,Cabanas,Sensuntepeque,13.874575,-88.627779,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),military,truck,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,4,,,0,,,1,3,Minor (likely < $1 million),20000,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198108030003,1981,8,3,,0,,83,Guatemala,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,,0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,own practice,Medical doctor Cesar Augustino Tobias,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,1,,,0,,,0,,,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198108120009,1981,8,12,,0,,183,South Africa,11,Sub-Saharan Africa,Gauteng,Pretoria,-25.748281,28.212069,1,1,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Camp (Voortrekkerhoogte),183,South Africa,,,,,,,,,,,,,,,,,African National Congress (South Africa),,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,0,,,1,,,1,,,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198112070013,1981,12,7,,0,,61,El Salvador,2,Central America & Caribbean,Cabanas,Caserio El Dique,13.99,-88.758,1,0,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Post near Cinco de Noviembre Dam,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198112090009,1981,12,9,,0,,145,Nicaragua,2,Central America & Caribbean,Nueva Segovia,Jalapa,13.922245,-86.125393,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of Jalapa,145,Nicaragua,,,,,,,,,,,,,,,,,Contras,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198112190008,1981,12,19,,0,,217,United States,1,North America,Mississippi,Jackson,32.29869,-90.180489,1,0,,1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Jackson Advocate,Offices,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,8,Incendiary,18,Arson/Fire,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"1983.\"",,,UMD Miscellaneous,-9,-9
198202090026,1982,2,9,,0,,83,Guatemala,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,,1,1,1,-9,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,10,Journalists & Media,54,Radio Journalist/Staff/Facility,,Radio Station,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,1,-99,0,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198202210010,1982,2,21,,0,,83,Guatemala,2,Central America & Caribbean,Cabrican,Cajol�,14.91667,-91.61667,1,0,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Station,83,Guatemala,,,,,,,,,,,,,,,,,Revolutionary Organization of People in Arms (ORPA),,,,,,0,,,0,0,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,2,,,0,,,1,3,Minor (likely < $1 million),120000,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
198203220003,1982,3,22,,0,,83,Guatemala,2,Central America & Caribbean,Chimaltenango,Unknown,14.563479,-90.982067,4,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Caf�,,Restaurant,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,9,,,1,3,Minor (likely < $1 million),20000,0,,,,,,,0,,,,,,,,,PGIS,-9,-9,0,-9,
198204210006,1982,4,21,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.152712,-74.218628,1,0,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Street in San Juan Bautista District,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,0,,,0,0,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,0,,,,,,,0,,,,,,,,,PGIS,0,0,0,0,
